subject,eval_index,image_id,margin0_brainret_rank,margin_low_brainret_rank,margin0_winning_impostor_index,margin_low_winning_impostor_index,rank_transition_class,positive_similarity,hardest_impostor_similarity,positive_minus_hardest_margin,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,image_full_pool_rank_margin0,image_full_pool_rank,delta_image_full_pool_rank,cycle47_stress_image_preserved_or_improved_brain_worse,cycle47_rank1_to_not1,cycle47_not1_to_rank1,teacher_winner_in_target_top1,teacher_winner_in_target_top5,teacher_winner_in_target_top10,teacher_winner_in_target_top50,brain_eval_winner_in_target_top1,brain_eval_winner_in_target_top5,brain_eval_winner_in_target_top10,brain_eval_winner_in_target_top50,teacher_dir_cosine,brain_eval_dir_cosine,enhanced_dir_cosine
5,10,3434,3.0,3.0,175,175,not1_kept,0.04749465,0.053310316,-0.005815666,0.00059749186,0.00046138838,0.00013610348,0.0,1.0,2.0,1.0,False,0,0,True,True,True,True,True,True,True,True,-0.0003276639,-0.109740496,
5,11,3449,1.0,1.0,647,426,rank1_kept,0.061644487,0.04758534,0.014059149,0.002555564,0.0073904768,-0.0048349127,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,True,True,0.016179914,-0.029142844,
5,12,3489,7.0,2.0,652,652,not1_kept,0.049069766,0.050977606,-0.0019078404,0.012016885,0.0039761364,0.008040749,-5.0,14.0,3.0,-11.0,False,0,0,False,False,False,False,False,False,False,False,-0.016472535,-0.09799069,
5,13,3626,4.0,7.0,316,316,not1_kept,0.040193874,0.050234452,-0.0100405775,-0.0027280971,0.0020721816,-0.0048002787,3.0,1.0,1.0,0.0,True,0,0,False,False,False,True,False,False,False,False,0.009649942,-0.16258039,
5,14,3682,2.0,5.0,996,996,not1_kept,0.042816985,0.047958802,-0.005141817,0.0014754906,0.0036642402,-0.0021887496,3.0,1.0,1.0,0.0,True,0,0,False,True,True,True,False,True,True,True,0.00461656,0.076404594,
5,15,3687,1.0,3.0,828,828,rank1_to_not1,0.045883402,0.05276433,-0.006880928,-0.003797762,0.0039729774,-0.0077707395,2.0,1.0,2.0,1.0,False,1,0,False,False,False,False,False,True,True,True,0.014566418,-0.0117666405,
5,16,3729,2.0,2.0,777,777,not1_kept,0.04423692,0.04441348,-0.00017656013,-0.0019530989,-0.0043831393,0.0024300404,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,-0.004798947,-0.11197586,
5,17,3809,17.0,25.0,903,903,not1_kept,0.02703663,0.042955857,-0.015919227,0.001115378,0.0047089905,-0.0035936125,8.0,27.0,28.0,1.0,False,0,0,False,False,False,False,False,False,False,True,0.0070917285,-0.10238785,
5,18,3842,11.0,15.0,493,493,not1_kept,0.036319904,0.050715785,-0.014395881,0.0042039566,0.0058224425,-0.0016184859,4.0,15.0,13.0,-2.0,True,0,0,False,False,False,False,False,False,True,True,0.0031041356,-0.109522074,
5,19,3847,2.0,2.0,614,614,not1_kept,0.05197128,0.054004014,-0.0020327345,0.00041357055,-0.001151938,0.0015655085,0.0,4.0,4.0,0.0,False,0,0,False,False,False,False,False,True,True,True,-0.0031460244,-0.08283845,
5,20,3856,6.0,5.0,967,967,not1_kept,0.036445875,0.04482573,-0.008379854,-0.0009255484,0.0012348108,-0.0021603592,-1.0,5.0,3.0,-2.0,False,0,0,False,False,False,False,False,False,False,False,0.004089532,-0.14169331,
5,21,3913,1.0,1.0,967,967,rank1_kept,0.056560587,0.051766653,0.0047939345,0.0021851063,0.0004858151,0.0016992912,0.0,1.0,2.0,1.0,False,0,0,False,False,False,True,False,False,False,True,-0.0032961457,-0.1250528,
5,22,3951,2.0,2.0,793,793,not1_kept,0.046636794,0.05056367,-0.003926877,-0.00091029704,-0.0005142577,-0.00039603934,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,True,True,0.00081851415,-0.079622984,
5,23,4051,58.0,27.0,225,64,not1_kept,0.038251843,0.052027613,-0.01377577,0.007759653,0.0030168071,0.004742846,-31.0,19.0,9.0,-10.0,False,0,0,False,False,False,False,False,False,False,False,0.0022120196,-0.12912561,
5,24,4058,2.0,2.0,493,493,not1_kept,0.050680906,0.059251312,-0.008570407,-0.0002603829,0.00626852,-0.006528903,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.013599847,-0.026886467,
5,25,4129,4.0,3.0,442,442,not1_kept,0.048849236,0.05245572,-0.0036064833,0.003594622,0.002539944,0.0010546781,-1.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.0020306422,-0.06641607,
5,26,4156,2.0,1.0,680,680,not1_to_rank1,0.057162825,0.05568628,0.0014765449,0.0056315027,0.0026635826,0.0029679202,-1.0,1.0,1.0,0.0,False,0,1,False,False,False,True,False,False,False,False,-0.0062046535,-0.07141249,
5,27,4249,1.0,1.0,814,814,rank1_kept,0.059569646,0.04621749,0.013352156,0.0015712865,-0.0012884401,0.0028597265,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,False,False,-0.0065154606,-0.058519922,
5,28,4325,1.0,1.0,590,590,rank1_kept,0.06420587,0.05583315,0.00837272,0.0044994317,0.006202098,-0.0017026663,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,False,False,False,False,0.0037033744,-0.08225614,
5,29,4423,19.0,41.0,316,225,not1_kept,0.03713141,0.052066974,-0.014935564,-0.00079481676,0.0023745522,-0.003169369,22.0,8.0,7.0,-1.0,True,0,0,False,False,False,False,False,False,False,False,0.00828436,-0.11910826,
5,30,4436,7.0,6.0,853,853,not1_kept,0.04193067,0.05112509,-0.009194419,-0.0014738366,4.227832e-05,-0.0015161149,-1.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,True,True,True,0.0030479303,-0.15649872,
5,31,4612,3.0,1.0,29,29,not1_to_rank1,0.047930907,0.046063256,0.0018676519,0.0037362725,-0.0025806352,0.0063169077,-2.0,1.0,1.0,0.0,False,0,1,False,False,False,True,False,False,True,True,-0.012439281,-0.11921781,
5,32,4667,1.0,1.0,738,940,rank1_kept,0.042326394,0.03977659,0.0025498047,0.002768658,0.0020851083,0.0006835498,0.0,4.0,2.0,-2.0,False,0,0,False,False,False,True,False,False,False,False,0.0009225486,-0.14080149,
5,33,4690,4.0,17.0,172,172,not1_kept,0.032712083,0.047629215,-0.0149171315,-0.005714737,0.0035276003,-0.009242337,13.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,False,0.01592993,-0.060665336,
5,34,4768,30.0,37.0,954,914,not1_kept,0.032737523,0.043993507,-0.011255983,0.0033239461,0.0022667684,0.0010571778,7.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,True,-0.00085839076,-0.09561639,
5,35,4786,9.0,12.0,191,191,not1_kept,0.026142122,0.045078196,-0.018936073,-0.00054504536,0.0037334822,-0.0042785276,3.0,31.0,53.0,22.0,False,0,0,False,False,False,False,False,False,True,True,0.007847076,-0.017521672,
5,36,4835,3.0,2.0,400,400,not1_kept,0.047403794,0.047528055,-0.00012426078,0.0040523186,-0.00028765574,0.0043399744,-1.0,7.0,6.0,-1.0,False,0,0,False,False,False,False,False,False,False,False,-0.008107978,-0.051209483,
5,37,4869,2.0,2.0,582,582,not1_kept,0.046979703,0.048078414,-0.001098711,-0.004213795,-0.0038702078,-0.00034358725,0.0,1.0,2.0,1.0,False,0,0,False,False,False,True,False,False,True,True,0.00069073646,-0.09964707,
5,38,4892,11.0,4.0,876,876,not1_kept,0.04820853,0.051984802,-0.003776271,0.009525858,-0.0040960237,0.013621882,-7.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.02710075,-0.18179001,
5,39,4930,1.0,1.0,493,493,rank1_kept,0.06935601,0.04466984,0.024686169,-0.0026690066,0.0030694418,-0.0057384484,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.011644201,-0.0022270484,
5,40,5034,2.0,3.0,590,686,not1_kept,0.042682927,0.047129355,-0.0044464283,0.003484685,0.007250637,-0.0037659518,1.0,1.0,2.0,1.0,False,0,0,False,False,False,False,False,False,False,True,0.009893781,-0.002919536,
5,41,5106,8.0,9.0,674,674,not1_kept,0.042697307,0.048079874,-0.0053825676,0.007317364,0.0028658733,0.004451491,1.0,5.0,2.0,-3.0,True,0,0,False,False,False,False,False,False,False,False,-0.00861527,-0.1157639,
5,42,5204,17.0,64.0,999,990,not1_kept,0.02901667,0.04468529,-0.01566862,-0.001972301,0.0015960522,-0.0035683531,47.0,21.0,17.0,-4.0,True,0,0,False,False,False,False,False,False,False,False,0.024878863,-0.088099405,
5,43,5285,2.0,1.0,761,761,not1_to_rank1,0.04779055,0.0461637,0.0016268492,0.004334878,0.0005156398,0.0038192384,-1.0,7.0,4.0,-3.0,False,0,1,True,True,True,True,True,True,True,True,-0.009139777,-0.05325904,
5,44,5301,1.0,1.0,269,864,rank1_kept,0.035218436,0.026401242,0.008817194,-0.0017425269,-5.2653253e-05,-0.0016898736,0.0,2.0,2.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.011012467,-0.05293211,
5,45,5338,2.0,2.0,239,239,not1_kept,0.04380224,0.04705155,-0.00324931,0.0046301372,-0.0018657409,0.006495878,0.0,1.0,1.0,0.0,False,0,0,True,True,True,True,True,True,True,True,-0.014004657,-0.12632339,
5,46,5427,1.0,1.0,830,830,rank1_kept,0.062143367,0.05491695,0.007226415,-0.0005364679,0.0006115027,-0.0011479706,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,False,True,0.002208147,-0.14808372,
5,47,5459,1.0,3.0,211,885,rank1_to_not1,0.037784453,0.03917006,-0.0013856068,5.767867e-05,0.0032659397,-0.003208261,2.0,1.0,3.0,2.0,False,1,0,False,False,False,True,False,False,False,False,0.017488537,-0.10970801,
5,48,5502,1.0,1.0,246,246,rank1_kept,0.05968072,0.053548664,0.006132055,0.0048115887,0.0028700754,0.0019415133,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,True,True,True,-0.0038823148,-0.13089477,
5,49,5542,1.0,1.0,162,162,rank1_kept,0.051297028,0.049395133,0.0019018948,0.007609401,0.009639341,-0.0020299405,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,True,True,0.0042495374,-0.101392835,
5,50,5574,1.0,3.0,82,468,rank1_to_not1,0.038181305,0.04075735,-0.0025760457,0.0015356317,0.004677467,-0.0031418353,2.0,6.0,5.0,-1.0,True,1,0,False,False,False,False,False,False,False,False,0.015773578,-0.16574925,
5,51,5583,291.0,188.0,225,118,not1_kept,0.026502911,0.053908102,-0.027405191,0.004374139,0.007344134,-0.0029699951,-103.0,149.0,163.0,14.0,False,0,0,False,False,False,False,False,False,False,False,0.0071306126,0.026768195,
5,52,5602,6.0,7.0,208,208,not1_kept,0.015521395,0.027228659,-0.011707264,-0.0033725528,0.004141329,-0.0075138817,1.0,59.0,94.0,35.0,False,0,0,False,False,False,False,False,False,False,False,0.014875948,-0.0013459746,
5,53,5714,1.0,1.0,632,222,rank1_kept,0.048568435,0.039702907,0.008865528,0.005693376,-0.0003032945,0.0059966706,0.0,2.0,1.0,-1.0,False,0,0,False,False,False,True,False,False,False,False,0.0007734981,-0.07608907,
5,54,5878,1.0,1.0,665,43,rank1_kept,0.0464982,0.038829602,0.0076685995,0.010391917,0.0033865012,0.007005416,0.0,5.0,2.0,-3.0,False,0,0,False,False,False,True,False,False,False,False,-0.011488639,-0.18836534,
5,55,5890,10.0,7.0,793,793,not1_kept,0.03399838,0.04174328,-0.007744897,0.0030100886,0.0044283345,-0.001418246,-3.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.002813718,-0.07871089,
5,56,6132,3.0,1.0,447,447,not1_to_rank1,0.041877944,0.039482877,0.0023950674,0.008989286,-0.00012863427,0.00911792,-2.0,3.0,1.0,-2.0,False,0,1,False,False,False,False,False,False,False,False,-0.017849118,-0.11387259,
5,57,6199,1.0,2.0,165,246,rank1_to_not1,0.040888224,0.041133277,-0.00024505332,0.002829995,0.0038621612,-0.0010321662,1.0,16.0,11.0,-5.0,True,1,0,False,False,False,True,False,True,True,True,0.0027714274,-0.07926059,
5,58,6222,7.0,5.0,827,827,not1_kept,0.03984003,0.05313448,-0.013294447,-0.0004823804,0.0011647269,-0.0016471073,-2.0,1.0,2.0,1.0,False,0,0,False,False,False,False,False,False,False,False,0.0031372958,-0.11489094,
5,59,6431,9.0,2.0,637,162,not1_kept,0.040725216,0.041056313,-0.00033109635,0.00839581,-0.005520802,0.013916612,-7.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.008922514,-0.09069921,
5,60,6444,1.0,1.0,828,828,rank1_kept,0.057194456,0.053501807,0.0036926493,0.0020402223,0.007142987,-0.005102765,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.009160353,-0.069596216,
5,61,6489,1.0,1.0,827,78,rank1_kept,0.05234572,0.05080167,0.0015440509,0.0017445497,0.0013936982,0.00035085157,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.0036651003,-0.11859703,
5,62,6514,85.0,49.0,664,339,not1_kept,0.026653353,0.043557383,-0.01690403,0.0041744877,-0.0010623448,0.0052368324,-36.0,7.0,12.0,5.0,False,0,0,False,False,False,False,True,True,True,True,-0.004432006,-0.0714905,
5,63,6521,3.0,2.0,715,715,not1_kept,0.053988747,0.055576794,-0.0015880466,-0.0016095117,-0.0033260062,0.0017164946,-1.0,1.0,1.0,0.0,False,0,0,True,True,True,True,False,False,False,True,-0.0032199672,-0.12145467,
5,64,6524,4.0,1.0,252,252,not1_to_rank1,0.047194187,0.04652602,0.00066816807,0.0083214715,0.0026649497,0.005656522,-3.0,13.0,10.0,-3.0,False,0,1,True,True,True,True,False,False,False,True,-0.012159102,-0.08669207,
5,65,6558,1.0,1.0,520,520,rank1_kept,0.044504073,0.033712868,0.010791205,-0.0015439019,0.0029713735,-0.0045152754,0.0,2.0,1.0,-1.0,False,0,0,False,False,False,False,False,True,True,True,0.008235996,-0.099740654,
5,66,6640,2.0,2.0,862,862,not1_kept,0.0482157,0.052490156,-0.0042744577,-0.0005311258,0.003363043,-0.0038941689,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,False,True,0.008487591,-0.07858128,
5,67,6713,1.0,1.0,256,827,rank1_kept,0.047537915,0.04447259,0.0030653253,0.0069324374,0.0070950463,-0.00016260892,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0043375525,-0.049907528,
5,68,6801,15.0,20.0,299,885,not1_kept,0.031110585,0.045159545,-0.01404896,0.0014070943,0.005830094,-0.004423,5.0,4.0,3.0,-1.0,True,0,0,False,False,False,False,False,False,False,False,0.016276548,-0.072548345,
5,69,7007,3.0,1.0,706,12,not1_to_rank1,0.04638893,0.044346366,0.0020425655,0.0014662556,-0.001376424,0.0028426796,-2.0,1.0,1.0,0.0,False,0,1,False,False,False,False,False,False,False,True,0.007445264,-0.11857894,
5,70,7039,1.0,1.0,174,682,rank1_kept,0.055703435,0.05055451,0.005148925,0.00085139275,0.006455634,-0.005604241,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,False,False,True,True,0.01653232,-0.05321964,
5,71,7120,1.0,3.0,460,460,rank1_to_not1,0.03943633,0.04218716,-0.0027508326,0.0016009137,0.006893646,-0.0052927323,2.0,1.0,2.0,1.0,False,1,0,False,False,False,True,False,True,True,True,0.01151537,0.016292926,
5,72,7207,5.0,5.0,142,207,not1_kept,0.04421343,0.049063705,-0.004850276,0.0012150705,0.0029644556,-0.0017493851,0.0,2.0,2.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.004314907,-0.1432848,
5,73,7336,5.0,3.0,5,5,not1_kept,0.05033838,0.05148699,-0.0011486113,0.002759941,0.0011825413,0.0015773997,-2.0,2.0,1.0,-1.0,False,0,0,False,False,True,True,False,False,False,True,-0.002747637,-0.1651005,
5,74,7366,1.0,2.0,496,590,rank1_to_not1,0.04202522,0.045218453,-0.0031932332,0.0030201934,0.0099215545,-0.006901361,1.0,1.0,1.0,0.0,True,1,0,False,False,True,True,False,False,False,False,0.017027333,-0.09497397,
5,75,7409,5.0,6.0,191,191,not1_kept,0.042833228,0.051225133,-0.008391906,-0.00019807369,0.0012377277,-0.0014358014,1.0,2.0,1.0,-1.0,True,0,0,False,False,False,True,False,True,True,True,0.002896334,-0.082339324,
5,76,7418,1.0,1.0,466,934,rank1_kept,0.047513347,0.03763827,0.009875078,0.001110319,0.0016858466,-0.00057552755,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,True,True,0.0060074874,-0.117183626,
5,77,7480,1.0,2.0,223,300,rank1_to_not1,0.041057907,0.04517459,-0.004116684,-0.0010045841,0.0046202242,-0.0056248084,1.0,1.0,1.0,0.0,True,1,0,False,False,False,True,False,False,False,False,0.0125887925,0.009459174,
5,78,7654,1.0,1.0,417,417,rank1_kept,0.058467124,0.04910372,0.009363405,0.0056647584,0.003937889,0.0017268695,0.0,2.0,2.0,0.0,False,0,0,False,False,False,False,False,False,False,False,-0.0032978696,-0.20264187,
5,79,7659,1.0,1.0,695,695,rank1_kept,0.047162,0.047093004,6.89961e-05,0.00031792,0.0061466023,-0.0058286823,0.0,2.0,2.0,0.0,False,0,0,False,False,False,True,False,False,True,True,0.01155979,-0.13146684,
5,80,7840,3.0,6.0,712,744,not1_kept,0.033756148,0.040020593,-0.0062644444,-0.0064013563,-0.0049891137,-0.0014122427,3.0,3.0,9.0,6.0,False,0,0,False,False,False,True,False,True,True,True,0.0060790577,-0.103258386,
5,81,7859,26.0,22.0,57,222,not1_kept,0.03540341,0.049947787,-0.014544375,0.0013986044,-0.0017526634,0.0031512678,-4.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0064405724,-0.14970289,
5,82,7944,1.0,1.0,554,554,rank1_kept,0.058749907,0.048373368,0.010376539,0.0043173805,0.0021734796,0.0021439008,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.004214342,-0.055632632,
5,83,7948,14.0,7.0,693,693,not1_kept,0.042580567,0.046427708,-0.0038471408,0.007453274,0.00021539629,0.0072378777,-7.0,5.0,3.0,-2.0,False,0,0,False,False,False,False,False,False,False,False,-0.014072813,-0.20162176,
5,84,7954,234.0,165.0,486,486,not1_kept,0.01587721,0.051176112,-0.035298903,0.004747021,0.0029065572,0.0018404648,-69.0,172.0,153.0,-19.0,False,0,0,False,False,False,True,False,False,False,True,-0.0035943857,-0.04721817,
5,85,8006,1.0,4.0,243,384,rank1_to_not1,0.047384698,0.050385453,-0.0030007549,0.004146751,0.0075826086,-0.0034358576,3.0,1.0,1.0,0.0,True,1,0,False,False,False,True,False,False,False,True,0.01760518,0.035163745,
5,86,8109,14.0,12.0,162,162,not1_kept,0.03579233,0.04360555,-0.007813223,0.009129411,0.006921772,0.0022076387,-2.0,71.0,25.0,-46.0,False,0,0,False,False,True,True,True,True,True,True,-0.004365074,-0.0654449,
5,87,8204,58.0,61.0,540,540,not1_kept,0.029448327,0.049587183,-0.020138856,-0.0026891418,-0.0011383593,-0.0015507825,3.0,6.0,18.0,12.0,False,0,0,False,False,False,False,False,False,False,False,0.0032434275,-0.102616794,
5,88,8225,68.0,63.0,128,583,not1_kept,0.019799417,0.03979145,-0.019992033,0.0023585837,0.0016844645,0.0006741192,-5.0,53.0,70.0,17.0,False,0,0,False,False,False,True,False,False,False,True,0.0067414828,-0.06820905,
5,89,8262,16.0,62.0,818,818,not1_kept,0.027936503,0.044165503,-0.016229,-0.002981931,0.0035617948,-0.0065437257,46.0,7.0,14.0,7.0,False,0,0,False,False,False,True,False,True,True,True,0.013493914,-0.107549734,
5,90,8274,1.0,1.0,651,651,rank1_kept,0.058481388,0.047737747,0.01074364,0.0017949343,0.0026523434,-0.0008574091,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.001823616,-0.13802029,
5,91,8318,1.0,1.0,297,793,rank1_kept,0.04913747,0.043484632,0.0056528375,-6.591901e-05,0.00070357695,-0.00076949596,0.0,2.0,1.0,-1.0,False,0,0,False,False,False,False,False,False,False,True,0.013975026,-0.04041557,
5,92,8387,4.0,6.0,991,48,not1_kept,0.041683123,0.049002413,-0.00731929,0.0025964826,0.0026301667,-3.3684075e-05,2.0,2.0,2.0,0.0,True,0,0,False,False,False,True,False,False,False,False,0.0031065005,-0.14558887,
5,93,8394,3.0,4.0,604,604,not1_kept,0.036711812,0.0391073,-0.0023954883,0.006864341,0.004812956,0.0020513851,1.0,59.0,14.0,-45.0,True,0,0,False,False,False,False,False,False,False,False,-0.0038285917,-0.10248986,
5,94,8415,1.0,1.0,405,405,rank1_kept,0.05341866,0.049581025,0.0038376339,0.004522942,0.0044421107,8.083135e-05,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,True,True,-0.00015013939,-0.063437894,
5,95,8435,1.0,1.0,699,125,rank1_kept,0.04085867,0.038898397,0.0019602738,0.00013934076,0.0015451312,-0.0014057904,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0038900117,-0.1172968,
5,96,8465,6.0,9.0,384,384,not1_kept,0.04584348,0.056059938,-0.01021646,0.004179165,0.0095800795,-0.0054009147,3.0,5.0,5.0,0.0,True,0,0,True,True,True,True,True,True,True,True,0.012704092,-0.058922343,
5,97,8509,10.0,25.0,699,699,not1_kept,0.033509266,0.052410793,-0.018901527,-0.0019228794,0.0015824176,-0.003505297,15.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,True,0.0064406516,-0.06773435,
5,98,8631,1.0,1.0,403,403,rank1_kept,0.054603033,0.046749715,0.007853318,-0.005802825,-0.0021008514,-0.0037019737,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,False,False,0.00804621,-0.14527112,
5,99,8646,6.0,20.0,61,61,not1_kept,0.03485366,0.043713126,-0.008859467,-0.0028212443,-0.0003515482,-0.002469696,14.0,1.0,2.0,1.0,False,0,0,False,False,False,False,False,False,False,True,0.004242899,-0.11766636,
5,100,8807,4.0,9.0,941,434,not1_kept,0.031063523,0.0358573,-0.004793778,-0.0019832514,-0.00015045702,-0.0018327944,5.0,19.0,42.0,23.0,False,0,0,False,False,False,True,False,False,True,True,0.00344664,-0.19360283,
5,101,8843,91.0,80.0,57,208,not1_kept,0.0252833,0.04032524,-0.01504194,0.0023362432,-0.001438126,0.0037743691,-11.0,2.0,3.0,1.0,False,0,0,False,True,True,True,False,False,False,True,0.016013667,-0.057202667,
5,102,8925,1.0,1.0,874,417,rank1_kept,0.048103444,0.047494035,0.00060940906,0.0034907684,0.0037359707,-0.00024520233,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0013914793,-0.0941093,
5,103,8933,3.0,2.0,227,227,not1_kept,0.049254745,0.050793473,-0.0015387274,0.008165821,-0.0011071339,0.009272955,-1.0,2.0,1.0,-1.0,False,0,0,False,False,False,True,False,True,True,True,-0.019085433,-0.19861583,
5,104,9027,34.0,20.0,789,789,not1_kept,0.027269108,0.039873533,-0.012604425,0.007117642,0.002257958,0.004859684,-14.0,26.0,4.0,-22.0,False,0,0,False,False,False,False,False,False,False,False,-0.009902376,-0.063448824,
5,105,9048,4.0,9.0,457,182,not1_kept,0.03511048,0.0481708,-0.01306032,-0.00472524,0.0023764297,-0.00710167,5.0,1.0,1.0,0.0,True,0,0,False,False,False,True,False,False,False,False,0.01318921,-0.14121965,
5,106,9147,1.0,1.0,590,375,rank1_kept,0.05040985,0.04352561,0.0068842396,0.0041717067,0.004953202,-0.0007814951,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.008686797,-0.034746017,
5,107,9230,1.0,1.0,361,142,rank1_kept,0.05030555,0.046116013,0.004189536,0.0014486238,9.232387e-05,0.0013563,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.013731909,-0.050002117,
5,108,9434,1.0,1.0,66,249,rank1_kept,0.044915352,0.036512572,0.00840278,0.0046983026,0.0027773753,0.0019209273,0.0,2.0,2.0,0.0,False,0,0,False,False,False,False,False,True,True,True,0.0028824015,-0.032344777,
5,109,9462,1.0,1.0,57,246,rank1_kept,0.052812234,0.047925897,0.0048863366,0.00035744905,0.0034123324,-0.0030548833,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,True,True,True,0.011196644,-0.06410117,
